rank,title,main_artist,featured_artists,album,release_date,release_year,genres,languages,composer,anime_title,anime_popularity,screen_work,vtuber,is_original,metric_name,metric_value,metric_unit,listen_count,listen_source,view_count,overall_popularity_score,spotify_track_id,musicbrainz_recording_mbid,isrc,source_url,retrieved_at,source_notes,extra
244748,ロストムーヴ,calroha,"[""初音ミク"",""Manoa""]",,2026-05-30T00:00:00Z,2026,[],"[""und""]",,,,,,,youtube_views,379.0,views,,,379,,,,,https://www.youtube.com/watch?v=LOExcXpAZZs,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":980698,""vocadb_url"":""https://vocadb.net/S/980698"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""LOExcXpAZZs"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""calroha(カロハ)"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":379,""official_youtube_pvs"":[{""video_id"":""LOExcXpAZZs"",""views"":379,""author"":""calroha(カロハ)"",""url"":""https://youtu.be/LOExcXpAZZs""}],""highest_individual_official_pv_views"":379,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""calroha"",""Manoa""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""calroha"",""artist_type"":""Producer"",""roles"":[""animator"",""arranger"",""composer"",""lyricist""],""is_support"":false,""vocadb_artist_id"":60813},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""Manoa"",""artist_type"":""Producer"",""roles"":[""arranger"",""instrumentalist""],""is_support"":false,""vocadb_artist_id"":100230},{""name"":""yoshi_61"",""artist_type"":""Illustrator"",""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":188660}]}"
244749,… [short],Fris,"[""重音テト""]",,2025-05-16T00:00:00Z,2025,[],"[""und""]",,,,,,,youtube_views,379.0,views,,,379,,,,,https://www.youtube.com/watch?v=OZuW51YoQp4,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":807616,""vocadb_url"":""https://vocadb.net/S/807616"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""OZuW51YoQp4"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""全て数多の遺書です。"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":379,""official_youtube_pvs"":[{""video_id"":""OZuW51YoQp4"",""views"":379,""author"":""全て数多の遺書です。"",""url"":""https://youtu.be/OZuW51YoQp4""}],""highest_individual_official_pv_views"":379,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Fris""],""voice_synth_vocalists"":[""重音テト""],""voice_synth_types"":{""重音テト"":""utau""},""all_vocadb_artist_credits"":[{""name"":""Fris"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":164249},{""name"":""重音テト"",""artist_type"":""UTAU"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":116}]}"
244750,この恋は笑顔で終わりたい,みゅうみゅう,"[""四国めたん""]",,2022-11-01T00:00:00Z,2022,[],"[""und""]",,,,,,,youtube_views,379.0,views,,,379,,,,,https://www.youtube.com/watch?v=fRFrwx9twRw,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":727740,""vocadb_url"":""https://vocadb.net/S/727740"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""fRFrwx9twRw"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""すうぃーと♡みゅうみゅうch"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":379,""official_youtube_pvs"":[{""video_id"":""fRFrwx9twRw"",""views"":379,""author"":""すうぃーと♡みゅうみゅうch"",""url"":""https://youtu.be/fRFrwx9twRw""}],""highest_individual_official_pv_views"":379,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""みゅうみゅう""],""voice_synth_vocalists"":[""四国めたん""],""voice_synth_types"":{""四国めたん"":""neutrino""},""all_vocadb_artist_credits"":[{""name"":""みゅうみゅう"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":124712},{""name"":""四国めたん"",""artist_type"":""NEUTRINO"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":111096}]}"
244751,コロナ禍の空に,haly(k2hrm),"[""KAITO""]",,2020-05-24T00:00:00Z,2020,[],"[""und""]",,,,,,,youtube_views,379.0,views,,,379,,,,,https://www.youtube.com/watch?v=KEyXjB8dvQI,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":494887,""vocadb_url"":""https://vocadb.net/S/494887"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""KEyXjB8dvQI"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""K2HRM JK1OHM"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":379,""official_youtube_pvs"":[{""video_id"":""KEyXjB8dvQI"",""views"":379,""author"":""K2HRM JK1OHM"",""url"":""https://youtu.be/KEyXjB8dvQI""}],""highest_individual_official_pv_views"":379,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""haly(k2hrm)""],""voice_synth_vocalists"":[""KAITO""],""voice_synth_types"":{""KAITO"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""KAITO"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":71},{""name"":""haly(k2hrm)"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":119211}]}"
244752,Amateur Weeaboo Girl,Dunder-P,"[""鏡音リン V4 (English)""]",,2016-06-18T00:00:00Z,2016,[],"[""und""]",,,,,,,youtube_views,379.0,views,,,379,,,,,https://www.youtube.com/watch?v=28ctgYOK9mw,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":127237,""vocadb_url"":""https://vocadb.net/S/127237"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""28ctgYOK9mw"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Dunder-P"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":379,""official_youtube_pvs"":[{""video_id"":""28ctgYOK9mw"",""views"":379,""author"":""Dunder-P"",""url"":""https://youtu.be/28ctgYOK9mw""}],""highest_individual_official_pv_views"":379,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Dunder-P""],""voice_synth_vocalists"":[""鏡音リン V4 (English)""],""voice_synth_types"":{""鏡音リン V4 (English)"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""鏡音リン V4 (English)"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":43220},{""name"":""Dunder-P"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":49559}]}"
244753,What a Gain,bug sprxy,"[""重音テト""]",,2022-05-25T00:00:00Z,2022,[],"[""und""]",,,,,,,youtube_views,379.0,views,,,379,,,,,https://www.youtube.com/watch?v=2ziT7o9vBh4,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":518318,""vocadb_url"":""https://vocadb.net/S/518318"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""2ziT7o9vBh4"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""bug sprxy - Topic"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":379,""official_youtube_pvs"":[{""video_id"":""2ziT7o9vBh4"",""views"":379,""author"":""bug sprxy - Topic"",""url"":""https://youtu.be/2ziT7o9vBh4""}],""highest_individual_official_pv_views"":379,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""bug sprxy""],""voice_synth_vocalists"":[""重音テト""],""voice_synth_types"":{""重音テト"":""utau""},""all_vocadb_artist_credits"":[{""name"":""重音テト"",""artist_type"":""UTAU"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":116},{""name"":""bug sprxy"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":112703}]}"
244754,END,shouchang,"[""初音ミク""]",,2021-07-25T00:00:00Z,2021,[],"[""und""]",,,,,,,youtube_views,379.0,views,,,379,,,,,https://www.youtube.com/watch?v=-z7BZXSHLO8,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":944079,""vocadb_url"":""https://vocadb.net/S/944079"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""-z7BZXSHLO8"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""SHOUCHANG升(花屋さなぎ)"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":379,""official_youtube_pvs"":[{""video_id"":""-z7BZXSHLO8"",""views"":379,""author"":""SHOUCHANG升(花屋さなぎ)"",""url"":""https://youtu.be/-z7BZXSHLO8""}],""highest_individual_official_pv_views"":379,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""shouchang""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""shouchang"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":67356},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1}]}"
244755,青春の黒と白,ソフィー,"[""初音ミク"",""西澤""]",,2021-05-10T00:00:00Z,2021,[],"[""und""]",,,,,,,youtube_views,379.0,views,,,379,,,,,https://www.youtube.com/watch?v=zwi_zOtKPsE,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":519701,""vocadb_url"":""https://vocadb.net/S/519701"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""zwi_zOtKPsE"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""ソフィー"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":379,""official_youtube_pvs"":[{""video_id"":""zwi_zOtKPsE"",""views"":379,""author"":""ソフィー"",""url"":""https://youtu.be/zwi_zOtKPsE""}],""highest_individual_official_pv_views"":379,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""ソフィー"",""西澤""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""ソフィー"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":123248},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""熊谷のの"",""artist_type"":""Illustrator"",""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":87101},{""name"":""西澤"",""artist_type"":""Producer"",""roles"":[""animator""],""is_support"":false,""vocadb_artist_id"":46349}]}"
244756,生きてるって透明だ,TN Eevee,"[""可不""]",,2022-05-30T00:00:00Z,2022,[],"[""und""]",,,,,,,youtube_views,379.0,views,,,379,,,,,https://www.youtube.com/watch?v=_iFELAk67JY,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":410308,""vocadb_url"":""https://vocadb.net/S/410308"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""_iFELAk67JY"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""TN Eevee"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":379,""official_youtube_pvs"":[{""video_id"":""_iFELAk67JY"",""views"":379,""author"":""TN Eevee"",""url"":""https://youtu.be/_iFELAk67JY""}],""highest_individual_official_pv_views"":379,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""TN Eevee""],""voice_synth_vocalists"":[""可不""],""voice_synth_types"":{""可不"":""cevio""},""all_vocadb_artist_credits"":[{""name"":""可不"",""artist_type"":""CeVIO"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":83928},{""name"":""TN Eevee"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":97315}]}"
244757,Ｐ　名　娘　だ　け　呼　ば　れ　た,＠きよし,"[""初音ミク""]",,2011-04-19T00:00:00Z,2011,[],"[""und""]",,,,,,,youtube_views,379.0,views,,,379,,,,,https://www.youtube.com/watch?v=bkaOWl8FM3E,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":601114,""vocadb_url"":""https://vocadb.net/S/601114"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""bkaOWl8FM3E"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Akiyoshi Kamide"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":379,""official_youtube_pvs"":[{""video_id"":""bkaOWl8FM3E"",""views"":379,""author"":""Akiyoshi Kamide"",""url"":""https://youtu.be/bkaOWl8FM3E""}],""highest_individual_official_pv_views"":379,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""＠きよし""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""＠きよし"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":135513}]}"
