rank,title,main_artist,featured_artists,album,release_date,release_year,genres,languages,composer,anime_title,anime_popularity,screen_work,vtuber,is_original,metric_name,metric_value,metric_unit,listen_count,listen_source,view_count,overall_popularity_score,spotify_track_id,musicbrainz_recording_mbid,isrc,source_url,retrieved_at,source_notes,extra
325942,試食,しらべ,"[""結月ゆかり"",""初音ミク""]",,2023-04-01T00:00:00Z,2023,[],"[""und""]",,,,,,,youtube_views,54.0,views,,,54,,,,,https://www.youtube.com/watch?v=xtfKpiUVkbY,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":963407,""vocadb_url"":""https://vocadb.net/S/963407"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""xtfKpiUVkbY"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""しらべ"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":54,""official_youtube_pvs"":[{""video_id"":""xtfKpiUVkbY"",""views"":54,""author"":""しらべ"",""url"":""https://youtu.be/xtfKpiUVkbY""}],""highest_individual_official_pv_views"":54,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""しらべ""],""voice_synth_vocalists"":[""結月ゆかり"",""初音ミク""],""voice_synth_types"":{""結月ゆかり"":""vocaloid"",""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""結月ゆかり"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":623},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""しらべ"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":93026}]}"
325943,どこにいなくても,Mizuike,"[""初音ミク""]",,2020-05-24T00:00:00Z,2020,[],"[""und""]",,,,,,,youtube_views,54.0,views,,,54,,,,,https://www.youtube.com/watch?v=AeReJOIPfF0,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":387554,""vocadb_url"":""https://vocadb.net/S/387554"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""AeReJOIPfF0"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Mizuike"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":54,""official_youtube_pvs"":[{""video_id"":""AeReJOIPfF0"",""views"":54,""author"":""Mizuike"",""url"":""https://youtu.be/AeReJOIPfF0""}],""highest_individual_official_pv_views"":54,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Mizuike""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""Mizuike"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":58962}]}"
325944,モノクローマー,もぎもぎ,"[""初音ミク"",""結月ゆかり""]",,2024-12-22T00:00:00Z,2024,[],"[""und""]",,,,,,,youtube_views,54.0,views,,,54,,,,,https://www.youtube.com/watch?v=uN_zI_6nvBc,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":863176,""vocadb_url"":""https://vocadb.net/S/863176"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""uN_zI_6nvBc"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""もぎもぎ【スマホP】"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":54,""official_youtube_pvs"":[{""video_id"":""uN_zI_6nvBc"",""views"":54,""author"":""もぎもぎ【スマホP】"",""url"":""https://youtu.be/uN_zI_6nvBc""}],""highest_individual_official_pv_views"":54,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""もぎもぎ""],""voice_synth_vocalists"":[""初音ミク"",""結月ゆかり""],""voice_synth_types"":{""初音ミク"":""vocaloid"",""結月ゆかり"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""もぎもぎ"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":102823},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""結月ゆかり"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":623},{""name"":""あすぱらなす"",""artist_type"":""Illustrator"",""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":105876}]}"
325945,Decayed Glass,相川としのり,"[""Rana""]",,2023-05-28T00:00:00Z,2023,[],"[""und""]",,,,,,,youtube_views,54.0,views,,,54,,,,,https://www.youtube.com/watch?v=WtoxTkXRCzY,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":504777,""vocadb_url"":""https://vocadb.net/S/504777"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""WtoxTkXRCzY"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""相川としのり - Toshinori Aikawa"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":54,""official_youtube_pvs"":[{""video_id"":""WtoxTkXRCzY"",""views"":54,""author"":""相川としのり - Toshinori Aikawa"",""url"":""https://youtu.be/WtoxTkXRCzY""}],""highest_individual_official_pv_views"":54,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""相川としのり""],""voice_synth_vocalists"":[""Rana""],""voice_synth_types"":{""Rana"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""相川としのり"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":67595},{""name"":""Rana"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":23600}]}"
325946,とよたま,tmym,"[""MEIKO""]",,2016-05-03T00:00:00Z,2016,[],"[""und""]",,,,,,,youtube_views,54.0,views,,,54,,,,,https://www.youtube.com/watch?v=TWfQBHYvUs0,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":138308,""vocadb_url"":""https://vocadb.net/S/138308"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""TWfQBHYvUs0"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""tmym"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":54,""official_youtube_pvs"":[{""video_id"":""TWfQBHYvUs0"",""views"":54,""author"":""tmym"",""url"":""https://youtu.be/TWfQBHYvUs0""}],""highest_individual_official_pv_views"":54,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""tmym""],""voice_synth_vocalists"":[""MEIKO""],""voice_synth_types"":{""MEIKO"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""MEIKO"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":176},{""name"":""tmym"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":53413}]}"
325947,bluelights,PXELSTAR,"[""初音ミク""]",,2023-08-12T00:00:00Z,2023,[],"[""und""]",,,,,,,youtube_views,54.0,views,,,54,,,,,https://www.youtube.com/watch?v=2IXmpOVw4Uk,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":564084,""vocadb_url"":""https://vocadb.net/S/564084"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""2IXmpOVw4Uk"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""PXELSTAR"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":54,""official_youtube_pvs"":[{""video_id"":""2IXmpOVw4Uk"",""views"":54,""author"":""PXELSTAR"",""url"":""https://youtu.be/2IXmpOVw4Uk""}],""highest_individual_official_pv_views"":54,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""PXELSTAR""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""PXELSTAR"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":130152},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1}]}"
325948,100万、一回死んだ君へ,Leu,"[""初音ミク""]",,2021-07-03T00:00:00Z,2021,[],"[""und""]",,,,,,,youtube_views,54.0,views,,,54,,,,,https://www.youtube.com/watch?v=o1V88ZyMpBA,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":352804,""vocadb_url"":""https://vocadb.net/S/352804"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""o1V88ZyMpBA"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Leu"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":54,""official_youtube_pvs"":[{""video_id"":""o1V88ZyMpBA"",""views"":54,""author"":""Leu"",""url"":""https://youtu.be/o1V88ZyMpBA""}],""highest_individual_official_pv_views"":54,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Leu""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""Leu"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":94084},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1}]}"
325949,warning,クモユラシ,"[""東北ずん子""]",,2022-09-30T00:00:00Z,2022,[],"[""und""]",,,,,,,youtube_views,54.0,views,,,54,,,,,https://www.youtube.com/watch?v=Pi0H1zl7TrM,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":444400,""vocadb_url"":""https://vocadb.net/S/444400"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""Pi0H1zl7TrM"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Kumoyurashi - Topic"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":54,""official_youtube_pvs"":[{""video_id"":""Pi0H1zl7TrM"",""views"":54,""author"":""Kumoyurashi - Topic"",""url"":""https://youtu.be/Pi0H1zl7TrM""}],""highest_individual_official_pv_views"":54,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""クモユラシ""],""voice_synth_vocalists"":[""東北ずん子""],""voice_synth_types"":{""東北ずん子"":""neutrino""},""all_vocadb_artist_credits"":[{""name"":""クモユラシ"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":109878},{""name"":""東北ずん子"",""artist_type"":""NEUTRINO"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":92241}]}"
325950,ボクラノオモイ,奏楽/Sora,"[""初音ミク""]",,2019-01-05T00:00:00Z,2019,[],"[""und""]",,,,,,,youtube_views,54.0,views,,,54,,,,,https://www.youtube.com/watch?v=J3GvfqKYMU0,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":831555,""vocadb_url"":""https://vocadb.net/S/831555"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""J3GvfqKYMU0"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Trioneer"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":54,""official_youtube_pvs"":[{""video_id"":""J3GvfqKYMU0"",""views"":54,""author"":""Trioneer"",""url"":""https://youtu.be/J3GvfqKYMU0""}],""highest_individual_official_pv_views"":54,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""奏楽/Sora""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""奏楽/Sora"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":167626},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1}]}"
325951,レッドサン,the_1st_sludge,"[""初音ミク""]",,2025-10-31T00:00:00Z,2025,[],"[""und""]",,,,,,,youtube_views,54.0,views,,,54,,,,,https://www.youtube.com/watch?v=zEGTHh2AOaI,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":890870,""vocadb_url"":""https://vocadb.net/S/890870"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""zEGTHh2AOaI"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""the_1st_sludge"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":54,""official_youtube_pvs"":[{""video_id"":""zEGTHh2AOaI"",""views"":54,""author"":""the_1st_sludge"",""url"":""https://youtu.be/zEGTHh2AOaI""}],""highest_individual_official_pv_views"":54,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""the_1st_sludge""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""the_1st_sludge"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":120311},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1}]}"
