rank,title,main_artist,featured_artists,album,release_date,release_year,genres,languages,composer,anime_title,anime_popularity,screen_work,vtuber,is_original,metric_name,metric_value,metric_unit,listen_count,listen_source,view_count,overall_popularity_score,spotify_track_id,musicbrainz_recording_mbid,isrc,source_url,retrieved_at,source_notes,extra
230001,l・l・l・l,ローカスト,"[""初音ミク""]",,2021-06-24T00:00:00Z,2021,[],"[""und""]",,,,,,,youtube_views,531.0,views,,,531,,,,,https://www.youtube.com/watch?v=AZeJ6ogaU08,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":340997,""vocadb_url"":""https://vocadb.net/S/340997"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":9,""youtube_video_id"":""AZeJ6ogaU08"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""ローカスト"",""official_youtube_pv_count"":2,""official_youtube_resolved_pv_count"":2,""official_youtube_total_views"":617,""official_youtube_pvs"":[{""video_id"":""AZeJ6ogaU08"",""views"":531,""author"":""ローカスト"",""url"":""https://youtu.be/AZeJ6ogaU08""},{""video_id"":""KgKGgNXTmrc"",""views"":86,""author"":""Locust - Topic"",""url"":""https://youtu.be/KgKGgNXTmrc""}],""highest_individual_official_pv_views"":531,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""ローカスト""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""ローカスト"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":80862},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1}]}"
230012,そういえばね。,A4。,"[""可不""]",,2021-09-11T00:00:00Z,2021,[],"[""und""]",,,,,,,youtube_views,531.0,views,,,531,,,,,https://www.youtube.com/watch?v=S9Y7ciOoxMs,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":352883,""vocadb_url"":""https://vocadb.net/S/352883"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":8,""youtube_video_id"":""S9Y7ciOoxMs"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""只野 楓 / A4。"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":531,""official_youtube_pvs"":[{""video_id"":""S9Y7ciOoxMs"",""views"":531,""author"":""只野 楓 / A4。"",""url"":""https://youtu.be/S9Y7ciOoxMs""}],""highest_individual_official_pv_views"":531,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""A4。""],""voice_synth_vocalists"":[""可不""],""voice_synth_types"":{""可不"":""cevio""},""all_vocadb_artist_credits"":[{""name"":""可不"",""artist_type"":""CeVIO"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":83928},{""name"":""A4。"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":94098},{""name"":""アルセチカ"",""artist_type"":""Illustrator"",""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":77462}]}"
230013,この道が交わるところ,のうきん,"[""重音テトSV"",""ハナフブキ"",""片井雨司"",""Nolan""]",,2024-03-04T00:00:00Z,2024,[],"[""und""]",,,,,,,youtube_views,531.0,views,,,531,,,,,https://www.youtube.com/watch?v=s5-StfeGRCs,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":597703,""vocadb_url"":""https://vocadb.net/S/597703"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""s5-StfeGRCs"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""ハナフブキ hanafubuki"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":531,""official_youtube_pvs"":[{""video_id"":""s5-StfeGRCs"",""views"":531,""author"":""ハナフブキ hanafubuki"",""url"":""https://youtu.be/s5-StfeGRCs""}],""highest_individual_official_pv_views"":531,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""のうきん"",""ハナフブキ"",""片井雨司"",""Nolan""],""voice_synth_vocalists"":[""重音テトSV""],""voice_synth_types"":{""重音テトSV"":""synthesizerv""},""all_vocadb_artist_credits"":[{""name"":""ハナフブキ"",""artist_type"":""Producer"",""roles"":[""instrumentalist"",""lyricist""],""is_support"":false,""vocadb_artist_id"":100144},{""name"":""重音テトSV"",""artist_type"":""SynthesizerV"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":118397},{""name"":""片井雨司"",""artist_type"":""Producer"",""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":30797},{""name"":""Nolan"",""artist_type"":""Producer"",""roles"":[""instrumentalist""],""is_support"":false,""vocadb_artist_id"":64211},{""name"":""のうきん"",""artist_type"":""Producer"",""roles"":[""arranger"",""composer"",""instrumentalist"",""mixer""],""is_support"":false,""vocadb_artist_id"":90314}]}"
230014,Banana Orange,赤シャツP,"[""鏡音リン"",""鏡音レン""]",,2024-12-27T00:00:00Z,2024,[],"[""und""]",,,,,,,youtube_views,531.0,views,,,531,,,,,https://www.youtube.com/watch?v=ktM8yOZYLKs,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":721297,""vocadb_url"":""https://vocadb.net/S/721297"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":6,""youtube_video_id"":""ktM8yOZYLKs"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""hightrancesea"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":531,""official_youtube_pvs"":[{""video_id"":""ktM8yOZYLKs"",""views"":531,""author"":""hightrancesea"",""url"":""https://youtu.be/ktM8yOZYLKs""}],""highest_individual_official_pv_views"":531,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""赤シャツP""],""voice_synth_vocalists"":[""鏡音リン"",""鏡音レン""],""voice_synth_types"":{""鏡音リン"":""vocaloid"",""鏡音レン"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""赤シャツP"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1612},{""name"":""AstCd2"",""artist_type"":""Illustrator"",""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":23798},{""name"":""鏡音リン"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":14},{""name"":""鏡音レン"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":15}]}"
230015,現実逃避行,タオルケットP,"[""働歌ナイ""]",,2026-04-17T00:00:00Z,2026,[],"[""und""]",,,,,,,youtube_views,531.0,views,,,531,,,,,https://www.youtube.com/watch?v=aScMpN9stYU,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":953551,""vocadb_url"":""https://vocadb.net/S/953551"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""aScMpN9stYU"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""タオルケットP"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":531,""official_youtube_pvs"":[{""video_id"":""aScMpN9stYU"",""views"":531,""author"":""タオルケットP"",""url"":""https://youtu.be/aScMpN9stYU""}],""highest_individual_official_pv_views"":531,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""タオルケットP""],""voice_synth_vocalists"":[""働歌ナイ""],""voice_synth_types"":{""働歌ナイ"":""utau""},""all_vocadb_artist_credits"":[{""name"":""働歌ナイ"",""artist_type"":""UTAU"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":183424},{""name"":""タオルケットP"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":126198}]}"
230016,つばめ,mothman,"[""初音ミク"",""ロアロの箱""]",,2026-07-11T00:00:00Z,2026,[],"[""und""]",,,,,,,youtube_views,531.0,views,,,531,,,,,https://www.youtube.com/watch?v=Xy1Y0SPXk-E,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":1001600,""vocadb_url"":""https://vocadb.net/S/1001600"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""Xy1Y0SPXk-E"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""ロアロの箱"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":531,""official_youtube_pvs"":[{""video_id"":""Xy1Y0SPXk-E"",""views"":531,""author"":""ロアロの箱"",""url"":""https://youtu.be/Xy1Y0SPXk-E""}],""highest_individual_official_pv_views"":531,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""mothman"",""ロアロの箱""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""ロアロの箱"",""artist_type"":""Producer"",""roles"":[""animator"",""arranger""],""is_support"":false,""vocadb_artist_id"":129200},{""name"":""mothman"",""artist_type"":""Producer"",""roles"":[""composer"",""illustrator"",""lyricist""],""is_support"":false,""vocadb_artist_id"":173303},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1}]}"
230017,Even If My World Turns Upside Down,オカメP,"[""Kevin""]",,2025-12-02T00:00:00Z,2025,[],"[""und""]",,,,,,,youtube_views,531.0,views,,,531,,,,,https://www.youtube.com/watch?v=bJhMtNhgA84,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":879046,""vocadb_url"":""https://vocadb.net/S/879046"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":10,""youtube_video_id"":""bJhMtNhgA84"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""OkameP - Topic"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":531,""official_youtube_pvs"":[{""video_id"":""bJhMtNhgA84"",""views"":531,""author"":""OkameP - Topic"",""url"":""https://youtu.be/bJhMtNhgA84""}],""highest_individual_official_pv_views"":531,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""オカメP""],""voice_synth_vocalists"":[""Kevin""],""voice_synth_types"":{""Kevin"":""synthesizerv""},""all_vocadb_artist_credits"":[{""name"":""オカメP"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":87},{""name"":""Kevin"",""artist_type"":""SynthesizerV"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":99147}]}"
230018,悪魔の愛,Ashlyn Wallace,"[""PHOENIX"",""JESSICA""]",,2025-02-09T00:00:00Z,2025,[],"[""und""]",,,,,,,youtube_views,531.0,views,,,531,,,,,https://www.youtube.com/watch?v=codqG3XnLqo,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":750282,""vocadb_url"":""https://vocadb.net/S/750282"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":10,""youtube_video_id"":""codqG3XnLqo"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Ashlyn Wallace"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":531,""official_youtube_pvs"":[{""video_id"":""codqG3XnLqo"",""views"":531,""author"":""Ashlyn Wallace"",""url"":""https://youtu.be/codqG3XnLqo""}],""highest_individual_official_pv_views"":531,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Ashlyn Wallace""],""voice_synth_vocalists"":[""PHOENIX"",""JESSICA""],""voice_synth_types"":{""PHOENIX"":""utau"",""JESSICA"":""utau""},""all_vocadb_artist_credits"":[{""name"":""Ashlyn Wallace"",""artist_type"":""Producer"",""roles"":[""composer"",""lyricist"",""vocaldataprovider""],""is_support"":false,""vocadb_artist_id"":95121},{""name"":""PHOENIX"",""artist_type"":""UTAU"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":144726},{""name"":""JESSICA"",""artist_type"":""UTAU"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":108258},{""name"":""ZaBujCaMILAN"",""artist_type"":""Animator"",""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":158072}]}"
230019,Sinner/Saint,VocaSweat,"[""SAROS"",""SOLARIA"",""Ocean Eyes"",""Cinnaluna"",""isidore.""]",,2026-01-21T00:00:00Z,2026,[],"[""und""]",,,,,,,youtube_views,531.0,views,,,531,,,,,https://www.youtube.com/watch?v=1_Hv8DlE8dQ,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":904610,""vocadb_url"":""https://vocadb.net/S/904610"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":7,""youtube_video_id"":""1_Hv8DlE8dQ"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""VocaSweat"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":531,""official_youtube_pvs"":[{""video_id"":""1_Hv8DlE8dQ"",""views"":531,""author"":""VocaSweat"",""url"":""https://youtu.be/1_Hv8DlE8dQ""}],""highest_individual_official_pv_views"":531,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""VocaSweat"",""Ocean Eyes"",""Cinnaluna"",""isidore.""],""voice_synth_vocalists"":[""SAROS"",""SOLARIA""],""voice_synth_types"":{""SAROS"":""synthesizerv"",""SOLARIA"":""synthesizerv""},""all_vocadb_artist_credits"":[{""name"":""VocaSweat"",""artist_type"":""Producer"",""roles"":[""animator"",""composer""],""is_support"":false,""vocadb_artist_id"":138904},{""name"":""SAROS"",""artist_type"":""SynthesizerV"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":118795},{""name"":""Ocean Eyes"",""artist_type"":""Producer"",""roles"":[""other""],""is_support"":false,""vocadb_artist_id"":140360},{""name"":""Cinnaluna"",""artist_type"":""Producer"",""roles"":[""other""],""is_support"":false,""vocadb_artist_id"":137492},{""name"":""isidore."",""artist_type"":""Producer"",""roles"":[""mixer""],""is_support"":false,""vocadb_artist_id"":132294},{""name"":""SOLARIA"",""artist_type"":""SynthesizerV"",""roles"":[""default""],""is_support"":true,""vocadb_artist_id"":76317}]}"
230020,私の「ありがとう」の歌,SCHIDADDLE,"[""重音テトSV""]",,2024-04-27T00:00:00Z,2024,[],"[""und""]",,,,,,,youtube_views,531.0,views,,,531,,,,,https://www.youtube.com/watch?v=Gso53X5grIM,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":617794,""vocadb_url"":""https://vocadb.net/S/617794"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":5,""youtube_video_id"":""Gso53X5grIM"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""SCHIDADDLE"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":531,""official_youtube_pvs"":[{""video_id"":""Gso53X5grIM"",""views"":531,""author"":""SCHIDADDLE"",""url"":""https://youtu.be/Gso53X5grIM""}],""highest_individual_official_pv_views"":531,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""SCHIDADDLE""],""voice_synth_vocalists"":[""重音テトSV""],""voice_synth_types"":{""重音テトSV"":""synthesizerv""},""all_vocadb_artist_credits"":[{""name"":""SCHIDADDLE"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":136153},{""name"":""重音テトSV"",""artist_type"":""SynthesizerV"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":118397}]}"
230021,ワタシカワイイ？？？,おびし,"[""重音テトSV""]",,2024-11-05T00:00:00Z,2024,[],"[""und""]",,,,,,,youtube_views,531.0,views,,,531,,,,,https://www.youtube.com/watch?v=iMGuPDIJt5k,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":695718,""vocadb_url"":""https://vocadb.net/S/695718"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":3,""youtube_video_id"":""iMGuPDIJt5k"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""おびし"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":531,""official_youtube_pvs"":[{""video_id"":""iMGuPDIJt5k"",""views"":531,""author"":""おびし"",""url"":""https://youtu.be/iMGuPDIJt5k""}],""highest_individual_official_pv_views"":531,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""おびし""],""voice_synth_vocalists"":[""重音テトSV""],""voice_synth_types"":{""重音テトSV"":""synthesizerv""},""all_vocadb_artist_credits"":[{""name"":""おびし"",""artist_type"":""Producer"",""roles"":[""composer"",""lyricist""],""is_support"":false,""vocadb_artist_id"":146181},{""name"":""重音テトSV"",""artist_type"":""SynthesizerV"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":118397},{""name"":""おず"",""artist_type"":""Animator"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":151240},{""name"":""たはな"",""artist_type"":""Illustrator"",""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":151239},{""name"":""AOI"",""artist_type"":""Lyricist"",""roles"":[""lyricist""],""is_support"":false,""vocadb_artist_id"":151238}]}"
230022,改題,闇-Hisoka-,"[""初音ミク""]",,2020-12-04T00:00:00Z,2020,[],"[""und""]",,,,,,,youtube_views,531.0,views,,,531,,,,,https://www.youtube.com/watch?v=f8lKoB-LFSg,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":794880,""vocadb_url"":""https://vocadb.net/S/794880"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""f8lKoB-LFSg"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""闇-Hisoka-"",""official_youtube_pv_count"":2,""official_youtube_resolved_pv_count"":2,""official_youtube_total_views"":593,""official_youtube_pvs"":[{""video_id"":""f8lKoB-LFSg"",""views"":531,""author"":""闇-Hisoka-"",""url"":""https://youtu.be/f8lKoB-LFSg""},{""video_id"":""4oDmEM9L3qA"",""views"":62,""author"":""Release - Topic"",""url"":""https://youtu.be/4oDmEM9L3qA""}],""highest_individual_official_pv_views"":531,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""闇-Hisoka-""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""闇-Hisoka-"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":86422},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""中野要香"",""artist_type"":""Animator"",""roles"":[""animator""],""is_support"":false,""vocadb_artist_id"":52103}]}"
230023,li(e)ve,kinun,"[""那由歌""]",,2026-04-11T00:00:00Z,2026,[],"[""und""]",,,,,,,youtube_views,531.0,views,,,531,,,,,https://www.youtube.com/watch?v=LTDnbpp7MRc,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":954853,""vocadb_url"":""https://vocadb.net/S/954853"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""LTDnbpp7MRc"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""kinu"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":531,""official_youtube_pvs"":[{""video_id"":""LTDnbpp7MRc"",""views"":531,""author"":""kinu"",""url"":""https://youtu.be/LTDnbpp7MRc""}],""highest_individual_official_pv_views"":531,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""kinun""],""voice_synth_vocalists"":[""那由歌""],""voice_synth_types"":{""那由歌"":""voisona""},""all_vocadb_artist_credits"":[{""name"":""kinun"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":132972},{""name"":""那由歌"",""artist_type"":""VoiSona"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":163429}]}"
230024,また笑える日まで,涼星黒音,"[""初音ミク""]",,2021-09-25T00:00:00Z,2021,[],"[""und""]",,,,,,,youtube_views,531.0,views,,,531,,,,,https://www.youtube.com/watch?v=LYPQCQwIQaQ,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":356369,""vocadb_url"":""https://vocadb.net/S/356369"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""LYPQCQwIQaQ"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""涼星黒音 / Kurone Suzuhoshi"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":531,""official_youtube_pvs"":[{""video_id"":""LYPQCQwIQaQ"",""views"":531,""author"":""涼星黒音 / Kurone Suzuhoshi"",""url"":""https://youtu.be/LYPQCQwIQaQ""}],""highest_individual_official_pv_views"":531,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""涼星黒音""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""涼星黒音"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":68121},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1}]}"
230025,濃霧,Aoba,"[""Ayame""]",,2024-10-03T00:00:00Z,2024,[],"[""und""]",,,,,,,youtube_views,531.0,views,,,531,,,,,https://www.youtube.com/watch?v=5ntFup50ZqM,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":886761,""vocadb_url"":""https://vocadb.net/S/886761"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""5ntFup50ZqM"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Aoba"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":531,""official_youtube_pvs"":[{""video_id"":""5ntFup50ZqM"",""views"":531,""author"":""Aoba"",""url"":""https://youtu.be/5ntFup50ZqM""}],""highest_individual_official_pv_views"":531,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Aoba""],""voice_synth_vocalists"":[""Ayame""],""voice_synth_types"":{""Ayame"":""synthesizerv""},""all_vocadb_artist_credits"":[{""name"":""Aoba"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":123793},{""name"":""Ayame"",""artist_type"":""SynthesizerV"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":129002}]}"
